registration_no,book_no,book_label,district,office,deed_type,registration_date,presentation_date,consideration_amount,old_reg_no,year,has_scan,has_pdf,source
940420200013,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,False,render_gcs_ingest
940390200521,4,MISC,CUTTACK,CUTTACK,OTHER DEED,,,,521,2002,True,False,render_gcs_ingest
940240200008,4,MISC,BHADRAK,BASUDEVPUR,CANCELLATION OF POA,20-Feb-2002,20-Feb-2002,,8,2002,True,True,render_gcs_ingest
940390200365,4,MISC,CUTTACK,CUTTACK,GENERAL POA WITHOUT PROPERTY,24-May-2002,24-May-2002,,365,2002,True,True,render_gcs_ingest
940390200554,4,MISC,UNKNOWN,UNKNOWN,OTHER DEED,,,,,2002,True,False,render_gcs_ingest
940019500065,4,MISC,ANGUL,ANGUL,PARTNERSHIP MORE THAN RS.500,20-Sep-1995,19-Sep-1995,,65,1995,True,True,render_gcs_ingest
940399800157,4,MISC,CUTTACK,CUTTACK,GENERAL AGREEMENT,21-Mar-1998,20-Mar-1998,146000,157,1998,True,True,render_gcs_ingest
931080900157,3,WILL,KHURDA,KHURDA(BBSR),OTHER DEED,22-Dec-2009,22-Dec-2009,,157,2009,True,True,render_gcs_ingest
940619600076,4,MISC,GANJAM,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,09-Apr-1996,,76,1996,True,True,render_gcs_ingest
940619800090,4,MISC,GANJAM,BERHAMPUR-I,GENERAL AGREEMENT,,,18000,,1998,True,True,render_gcs_ingest
941080200289,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,True,render_gcs_ingest
930609700041,3,WILL,GANJAM,BERHAMPUR-II,OTHER DEED,26-Mar-1997,14-Mar-1997,,41,1997,True,True,render_gcs_ingest
941080200058,4,MISC,KHURDA,KHURDA(BBSR),GENERAL POA WITHOUT PROPERTY,17-Jan-2002,17-Jan-2002,,58,2002,True,True,render_gcs_ingest
940069600139,4,MISC,BALASORE,BALASORE,GENERAL POA WITHOUT PROPERTY,08-Jul-1996,02-May-1996,,139,1996,True,True,render_gcs_ingest
941089700108,4,MISC,KHURDA,KHURDA(BBSR),GENERAL AGREEMENT,27-Jan-1997,27-Jan-1997,,108,1997,True,True,render_gcs_ingest
941080200417,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,True,render_gcs_ingest
940309700003,4,MISC,BHADRAK,TIHIDI,GENERAL POA WITHOUT PROPERTY,26-Nov-1997,26-Nov-1997,,3,1997,True,True,render_gcs_ingest
940949600010,4,MISC,KENDRAPARA,UNKNOWN,PARTNERSHIP MORE THAN RS.500,24-Aug-1996,24-Aug-1996,,10,1996,True,True,render_gcs_ingest
940869700009,4,MISC,JHARSUGUDA,JHARSUGUDA,GENERAL POA WITHOUT PROPERTY,13-Feb-1997,07-Feb-1997,,9,1997,True,False,render_gcs_ingest
930640100026,3,WILL,UNKNOWN,UNKNOWN,OTHER DEED,,,,26,2001,True,True,render_gcs_ingest
940990200013,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,31-Jul-2002,31-Jul-2002,,,2002,True,False,render_gcs_ingest
941080200014,4,MISC,KHURDA,KHURDA(BBSR),TRUST,05-Jan-2002,05-Jan-2002,,14,2002,True,False,render_gcs_ingest
940390200361,4,MISC,CUTTACK,CUTTACK,GENERAL AGREEMENT,23-May-2002,23-May-2002,150000,361,2002,True,True,render_gcs_ingest
941080200325,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,True,render_gcs_ingest
941080200096,4,MISC,KHURDA,KHURDA(BBSR),GENERAL POA WITHOUT PROPERTY,22-Jan-2002,11-Jan-2002,,96,2002,True,True,render_gcs_ingest
941009600008,4,MISC,KEONJHAR,KEONJHAR,POA WITH POSSESSION,12-Mar-1996,12-Mar-1996,,8,1996,True,True,render_gcs_ingest
940600200175,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,True,render_gcs_ingest
940069700144,4,MISC,UNKNOWN,UNKNOWN,POA WITHOUT POSSESSION,,,,,1997,True,True,render_gcs_ingest
941480200033,4,MISC,PURI,PURI,GENERAL POA WITHOUT PROPERTY,29-Jan-2002,29-Jan-2002,,33,2002,True,True,render_gcs_ingest
941080200445,4,MISC,UNKNOWN,KHURDA(BBSR),OTHER DEED,,25-Feb-2002,,445,2002,True,True,render_gcs_ingest
941080200255,4,MISC,KHURDA,KHURDA(BBSR),CANCELLATION OF POA,,,,,2002,True,False,render_gcs_ingest
941080201301,4,MISC,UNKNOWN,UNKNOWN,OTHER DEED,,,,,,True,True,render_gcs_ingest
910010502540,1,SALE,ANGUL,ANGUL,RECONVEYANCE OF MORTGAGE,25-Aug-2005,17-Jun-2005,15000,2540,2005,True,True,render_gcs_ingest
910010200332,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,29-Jan-2002,29-Jan-2002,8000,332,2002,True,True,render_gcs_ingest
910010704603,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,,,,,2007,True,True,render_gcs_ingest
910010902609,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,,06-Jun-2009,31050,2609,2009,True,True,render_gcs_ingest
910019900792,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,01-Jul-1999,20-Mar-1999,23652,792,1999,True,True,render_gcs_ingest
930330900153,3,WILL,BOLANGIR,TITILAGARH,SALE IMMOVABLE,07-Aug-2009,07-Aug-2009,9000,153,2009,True,True,render_gcs_ingest
910010702558,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
910010900791,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,09-Apr-2009,,,,2009,True,True,render_gcs_ingest
940670200003,4,MISC,UNKNOWN,UNKNOWN,RELEASE - MORE THAN RS.1000,13-Aug-2002,13-Aug-2002,,3,2002,True,True,render_gcs_ingest
910010502131,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,08-Aug-2005,,69000,,2005,True,True,render_gcs_ingest
910010501854,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,25-Jul-2005,29-Apr-2005,70500,1854,2005,True,True,render_gcs_ingest
910010201362,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,06-Nov-2002,03-May-2002,0,1362,2002,True,True,render_gcs_ingest
910010503776,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,01-Jan-2005,,,,2005,True,True,render_gcs_ingest
910010402025,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,25-Aug-2004,06-Jul-2004,3000,2025,2004,True,True,render_gcs_ingest
910010302430,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,05-Dec-2003,,5010,2430,2003,True,True,render_gcs_ingest
910010900718,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,07-Apr-2009,10-Feb-2009,36300,718,2009,True,True,render_gcs_ingest
910010502529,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,,,43100,,2005,True,True,render_gcs_ingest
910060505411,1,SALE,BALASORE,BALASORE,LEASE WITH ADVANCE ONLY(IMMOVABLE),15-Jun-2005,15-Jun-2005,1800,5411,2005,True,True,render_gcs_ingest
910010502311,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,,01-Jun-2005,,2311,2005,True,True,render_gcs_ingest
910100902967,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,,,,,2009,True,False,render_gcs_ingest
910010800074,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,31-Jan-2008,07-Jan-2008,,74,2008,True,True,render_gcs_ingest
910050501268,1,SALE,UNKNOWN,TALCHER,SALE IMMOVABLE,,01-Aug-2005,25000,,2005,True,True,render_gcs_ingest
911620802097,1,SALE,SAMBALPUR,UNKNOWN,SALE IMMOVABLE,,,45640,,2008,True,True,render_gcs_ingest
910010300540,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,03-Jun-2003,,,540,2003,True,True,render_gcs_ingest
910860502486,1,SALE,JHARSUGUDA,JHARSUGUDA,SALE IMMOVABLE,31-Oct-2005,11-Oct-2005,8000,2486,2005,True,True,render_gcs_ingest
911110400552,1,SALE,KHURDA,BEGUNIA,SALE IMMOVABLE,18-Sep-2004,18-Sep-2004,14820,552,2004,True,True,render_gcs_ingest
910010501505,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,06-Jul-2005,,44100,1505,2005,True,True,render_gcs_ingest
911260700045,1,SALE,UNKNOWN,MAYURBHANJ,SALE IMMOVABLE,,07-Jan-2007,72000,45,2007,True,True,render_gcs_ingest
910450700862,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,03-Oct-2007,,85500,,2007,True,True,render_gcs_ingest
910010503492,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,01-Dec-2005,,24000,3492,2005,True,True,render_gcs_ingest
910010400648,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,23-Mar-2004,26-Feb-2004,,648,2004,True,True,render_gcs_ingest
910010503646,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,04-Dec-2005,05-Oct-2005,13650,3646,2005,True,True,render_gcs_ingest
940589500016,4,MISC,GANJAM,ASKA,ADOPTION,18-Apr-1995,,,,1995,True,True,render_gcs_ingest
930630500040,3,WILL,GANJAM,UNKNOWN,OPEN WILL,29-Oct-2005,29-Oct-2005,,,2005,True,True,render_gcs_ingest
930600900039,3,WILL,GANJAM,UNKNOWN,OPEN WILL,28-Mar-2009,28-Mar-2009,,39,2009,True,True,render_gcs_ingest
930860600096,3,WILL,JHARSUGUDA,JHARSUGUDA,OPEN WILL,,,,96,2006,True,True,render_gcs_ingest
931620000012,3,WILL,SAMBALPUR,SAMBALPUR,OPEN WILL,26-Feb-2000,26-Feb-2000,,12,2000,True,True,render_gcs_ingest
930590500055,3,WILL,GANJAM,BHANJANAGAR,OPEN WILL,22-Dec-2005,22-Dec-2005,,55,2005,True,True,render_gcs_ingest
930580700030,3,WILL,GANJAM,ASKA,OPEN WILL,05-Sep-2007,05-Sep-2007,,30,2007,True,False,render_gcs_ingest
930639700011,3,WILL,GANJAM,DIGAPAHANDI,OPEN WILL,09-Apr-1997,09-Apr-1997,,11,1997,True,False,render_gcs_ingest
931489500031,3,WILL,PURI,PURI,OPEN WILL,19-Jul-1995,19-Jul-1995,,31,1995,True,True,render_gcs_ingest
931580700046,3,WILL,RAYAGADA,UNKNOWN,OPEN WILL,23-Nov-2007,23-Nov-2007,,,2007,True,True,render_gcs_ingest
931700400152,3,WILL,SUNDARGARH,SUNDERGARH,OPEN WILL,17-Nov-2004,17-Nov-2004,,152,2004,True,True,render_gcs_ingest
930650200011,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,11,2002,True,True,render_gcs_ingest
940399700528,4,MISC,CUTTACK,CUTTACK,ADOPTION,29-Dec-1997,29-Dec-1997,,528,1997,True,True,render_gcs_ingest
930600400025,3,WILL,GANJAM,BERHAMPUR-II,OPEN WILL,03-Feb-2004,03-Feb-2004,,25,2004,True,True,render_gcs_ingest
930600200237,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,,True,True,render_gcs_ingest
930600900037,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2009,True,True,render_gcs_ingest
930379600012,3,WILL,BOUDH,BOUDH,OPEN WILL,17-May-1996,17-May-1996,,12,1996,True,False,render_gcs_ingest
930499500013,3,WILL,DEOGARH,DEOGARH,OPEN WILL,02-May-1995,02-May-1995,,13,1995,True,True,render_gcs_ingest
930609800105,3,WILL,GANJAM,BERHAMPUR-II,OPEN WILL,30-Jul-1998,30-Jul-1998,,105,1998,True,True,render_gcs_ingest
940620200006,4,MISC,UNKNOWN,UNKNOWN,ADOPTION,,,,,2002,True,True,render_gcs_ingest
930500300009,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,18-Feb-2003,18-Feb-2003,,,2003,True,True,render_gcs_ingest
930609500221,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,1995,True,True,render_gcs_ingest
931180100004,3,WILL,KORAPUT,BARIGUMA,OPEN WILL,31-Jan-2001,31-Jan-2001,,4,2001,True,True,render_gcs_ingest
931700600189,3,WILL,SUNDARGARH,SUNDERGARH,OPEN WILL,26-Oct-2006,,,189,2006,True,True,render_gcs_ingest
930619600081,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,1996,True,True,render_gcs_ingest
930310400006,3,WILL,UNKNOWN,BALANGIR,OPEN WILL,,21-Jan-2004,,6,2004,True,True,render_gcs_ingest
930880700049,3,WILL,KALAHANDI,BHAWANIPATNA,OPEN WILL,15-Nov-2007,15-Nov-2007,5229000,49,2007,True,True,render_gcs_ingest
930310800016,3,WILL,BOLANGIR,BALANGIR,OPEN WILL,19-Mar-2008,19-Mar-2008,,16,2008,True,True,render_gcs_ingest
930550600001,3,WILL,GAJAPATI,PARALAKHEMUNDI,OPEN WILL,05-Jan-2006,05-Jan-2006,,1,2006,True,True,render_gcs_ingest
931260200031,3,WILL,MAYURBHANJ,MAYURBHANJ,OPEN WILL,,,,,2002,True,True,render_gcs_ingest
930609600169,3,WILL,GANJAM,BERHAMPUR-II,OPEN WILL,,30-Aug-1996,,169,1996,True,True,render_gcs_ingest
931690800006,3,WILL,SUBARNAPUR,RAMPUR,ADOPTION,01-Jul-2008,01-Jul-2008,,,2008,True,True,render_gcs_ingest
930619800110,3,WILL,UNKNOWN,UNKNOWN,OTHER DEED,,,,,1998,True,True,render_gcs_ingest
940390200074,4,MISC,CUTTACK,CUTTACK,GENERAL AGREEMENT,,,81000,74,2002,True,True,render_gcs_ingest
940600200314,4,MISC,GANJAM,BERHAMPUR-II,GENERAL POA WITHOUT PROPERTY,29-Jul-2002,29-Jul-2002,,314,2002,True,True,render_gcs_ingest
940889700029,4,MISC,UNKNOWN,BHAWANIPATNA,GENERAL AGREEMENT,11-Aug-1997,11-Aug-1997,,29,1997,True,True,render_gcs_ingest
941080200062,4,MISC,KHURDA,KHURDA(BBSR),GENERAL POA WITHOUT PROPERTY,18-Jan-2002,18-Jan-2002,,62,2002,True,True,render_gcs_ingest
941080200590,4,MISC,UNKNOWN,KHURDA(BBSR),GENERAL POA WITHOUT PROPERTY,20-Feb-2002,14-Mar-2002,,590,2002,True,False,render_gcs_ingest
940399600140,4,MISC,CUTTACK,CUTTACK,GENERAL AGREEMENT,26-Mar-1996,26-Mar-1996,111000,140,1996,True,True,render_gcs_ingest
940610200072,4,MISC,GANJAM,BERHAMPUR-I,GENERAL POA WITHOUT PROPERTY,16-Apr-2002,27-Mar-2002,,72,2002,True,False,render_gcs_ingest
940579700145,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,1997,True,True,render_gcs_ingest
940600200228,4,MISC,GANJAM,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,05-Jun-2002,,228,2002,True,True,render_gcs_ingest
940619700085,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,1997,True,True,render_gcs_ingest
940399800025,4,MISC,UNKNOWN,UNKNOWN,REGISTRATION OF MARRIAGE U/S 15,,,,,1998,True,True,render_gcs_ingest
940069800063,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,1998,True,True,render_gcs_ingest
941089700778,4,MISC,KHURDA,KHURDA(BBSR),GENERAL AGREEMENT,05-Apr-1997,05-Apr-1997,80000,778,1997,True,True,render_gcs_ingest
940619500048,4,MISC,GANJAM,BERHAMPUR-I,GENERAL POA WITHOUT PROPERTY,13-Apr-1995,21-Mar-1995,,48,1995,True,True,render_gcs_ingest
940399700236,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,1997,True,False,render_gcs_ingest
930619800071,3,WILL,UNKNOWN,BERHAMPUR-I,OTHER DEED,22-Jun-1998,05-Jun-1998,,71,1998,True,True,render_gcs_ingest
940689500024,4,MISC,UNKNOWN,PURUSOTTAMPUR,TRUST,,,,,1995,True,True,render_gcs_ingest
940069600042,4,MISC,BALASORE,BALASORE,GENERAL POA WITHOUT PROPERTY,29-Mar-1996,29-Mar-1996,,42,1996,True,True,render_gcs_ingest
940249600009,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,1996,True,True,render_gcs_ingest
941080200946,4,MISC,KHURDA,KHURDA(BBSR),OTHER DEED,23-Apr-2002,08-Apr-2002,,946,2002,True,True,render_gcs_ingest
940390200177,4,MISC,CUTTACK,CUTTACK,REGISTRATION OF MARRIAGE U/S 15,07-Mar-2002,07-Mar-2002,,177,2002,True,True,render_gcs_ingest
941080200032,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,True,render_gcs_ingest
940609700335,4,MISC,GANJAM,BERHAMPUR-II,GENERAL POA WITHOUT PROPERTY,29-Sep-1997,29-Sep-1997,,335,1997,True,False,render_gcs_ingest
940399600078,4,MISC,CUTTACK,CUTTACK,GENERAL POA WITHOUT PROPERTY,29-Feb-1996,27-Feb-1996,,78,1996,True,True,render_gcs_ingest
940829700023,4,MISC,JAJPUR,DOLIPUR,AUTHENTICATION AND REGISTRATION OF POA,26-Dec-1997,26-Dec-1997,,23,1997,True,False,render_gcs_ingest
941139700114,4,MISC,KHURDA,KHANDAGIRI,OTHER DEED,07-Feb-1997,07-Feb-1997,,114,1997,True,True,render_gcs_ingest
940390200377,4,MISC,UNKNOWN,UNKNOWN,REGISTRATION OF MARRIAGE U/S 15,,,,,2002,True,True,render_gcs_ingest
940069500066,4,MISC,BALASORE,BALASORE,GENERAL POA WITHOUT PROPERTY,17-May-1995,21-Mar-1995,,66,1995,True,True,render_gcs_ingest
941089700742,4,MISC,KHURDA,KHURDA(BBSR),GENERAL AGREEMENT,29-Mar-1997,29-Mar-1997,129000,742,1997,True,True,render_gcs_ingest
940079700002,4,MISC,BALASORE,BALIAPAL,REGISTRATION OF MARRIAGE U/S 15,22-Jan-1997,22-Jan-1997,,2,1997,True,True,render_gcs_ingest
940600200233,4,MISC,GANJAM,BERHAMPUR-II,GENERAL POA WITHOUT PROPERTY,10-Jun-2002,07-Jun-2002,,233,2002,True,True,render_gcs_ingest
910010300739,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,21-Mar-2003,22500,,2003,True,True,render_gcs_ingest
910070901943,1,SALE,BALASORE,BALIAPAL,GIFT IMMOVABLE,11-Dec-2009,10-Dec-2009,22000,1943,2009,True,True,render_gcs_ingest
910010701636,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,11-May-2007,25-Apr-2007,57000,1636,2007,True,True,render_gcs_ingest
910680300429,1,SALE,GANJAM,PURUSOTTAMPUR,SALE IMMOVABLE,05-Mar-2003,05-Mar-2003,65994,,2003,True,True,render_gcs_ingest
910050902582,1,SALE,ANGUL,TALCHER,SALE IMMOVABLE,07-Nov-2009,07-Nov-2009,,2582,2009,True,True,render_gcs_ingest
910010502904,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,,,39000,,2005,True,True,render_gcs_ingest
911550800124,1,SALE,PURI,DELANGA,SALE IMMOVABLE,12-Jul-2008,12-Jul-2008,0,124,2008,True,True,render_gcs_ingest
910020100297,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
910169600481,1,SALE,BARGARH,ATTABIRA,SALE IMMOVABLE,14-Apr-1996,14-Apr-1996,0,481,1996,True,False,render_gcs_ingest
910010705031,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,20-Dec-2007,20-Nov-2007,1144000,5031,2007,True,True,render_gcs_ingest
910010201217,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,28-Oct-2002,23-Apr-2002,,,2002,True,False,render_gcs_ingest
910060300408,1,SALE,BALASORE,UNKNOWN,LEASE ADVANCE WITH RENT IMMOVABLE,,18-Jan-2003,,,2003,True,True,render_gcs_ingest
911400700337,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2007,True,True,render_gcs_ingest
910010902618,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,08-Jun-2009,08-Jun-2009,11550,2618,2009,True,True,render_gcs_ingest
910010601046,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,12-Jun-2006,,,,2006,True,True,render_gcs_ingest
910730700449,1,SALE,JAGATSINGHPUR,BALIKUDA,SALE IMMOVABLE,14-Jul-2007,14-Jul-2007,49775,449,2007,True,True,render_gcs_ingest
910010903378,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,06-Oct-2009,25-Jul-2009,41250,3378,2009,True,True,render_gcs_ingest
910010803631,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,31-Oct-2008,03-Oct-2008,210000,3631,2008,True,True,render_gcs_ingest
910010905497,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,37950,,2009,True,True,render_gcs_ingest
910060305823,1,SALE,BALASORE,BALASORE,GIFT IMMOVABLE,04-Aug-2003,04-Aug-2003,,,2003,True,True,render_gcs_ingest
910010802832,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,16-Aug-2008,21-Jul-2008,27000,2832,2008,True,True,render_gcs_ingest
911010700011,1,SALE,KEONJHAR,ANANDPUR,GIFT IMMOVABLE,,,6000,11,,True,True,render_gcs_ingest
910570503494,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,04-Dec-2005,19570,3494,2005,True,True,render_gcs_ingest
910010903937,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,07-Nov-2009,29-Aug-2009,0,3937,2009,True,True,render_gcs_ingest
940690200067,4,MISC,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2002,True,True,render_gcs_ingest
910150700495,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,07-Mar-2007,,28000,495,2007,True,True,render_gcs_ingest
910010702503,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,07-Jul-2007,19-Jun-2007,555000,2503,2007,True,True,render_gcs_ingest
910010202696,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,10-Feb-2002,25-Sep-2002,0,,2002,True,True,render_gcs_ingest
910010500330,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,17-Mar-2005,24-Jan-2005,45000,330,2005,True,True,render_gcs_ingest
910060507094,1,SALE,BALASORE,BALASORE,SALE IMMOVABLE,,,,7094,2005,True,True,render_gcs_ingest
910010905492,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,,,,5492,2009,True,True,render_gcs_ingest
910010901538,1,SALE,ANGUL,ANGUL,SALE IMMOVABLE,28-May-2009,30-Mar-2009,53460,1538,2009,True,True,render_gcs_ingest
931700300080,3,WILL,SUNDARGARH,SUNDERGARH,OPEN WILL,08-Jul-2003,08-Jul-2003,,80,2003,True,True,render_gcs_ingest
931620400072,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,05-Jul-2004,,,,2004,True,True,render_gcs_ingest
930580000001,3,WILL,GANJAM,ASKA,OPEN WILL,10-Jan-2000,10-Jan-2000,,1,2000,True,True,render_gcs_ingest
930390200073,3,WILL,CUTTACK,CUTTACK,OPEN WILL,28-Nov-2002,28-Nov-2002,,73,2002,True,True,render_gcs_ingest
940479500010,4,MISC,UNKNOWN,SALIPUR,ADOPTION,03-May-1995,03-May-1995,,,1995,True,True,render_gcs_ingest
930619900049,3,WILL,GANJAM,BERHAMPUR-I,OPEN WILL,04-Jun-1999,14-May-1999,,49,1999,True,True,render_gcs_ingest
931220600008,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,,True,True,render_gcs_ingest
940939600005,4,MISC,KENDRAPARA,KENDRAPARA,ADOPTION,29-Jan-1996,29-Jan-1996,,5,1996,True,True,render_gcs_ingest
930310100059,3,WILL,BOLANGIR,BALANGIR,OPEN WILL,19-Dec-2001,19-Dec-2001,,59,2001,True,False,render_gcs_ingest
931190300005,3,WILL,KORAPUT,KORAPUT,ADOPTION,,,,,2003,True,True,render_gcs_ingest
930600500228,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2005,True,True,render_gcs_ingest
930610400113,3,WILL,GANJAM,BERHAMPUR-I,OPEN WILL,05-Jul-2004,05-Jul-2004,,113,2004,True,False,render_gcs_ingest
930610900282,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2009,True,True,render_gcs_ingest
930610600134,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2006,True,True,render_gcs_ingest
930889700011,3,WILL,KALAHANDI,BHAWANIPATNA,OPEN WILL,26-Mar-1997,26-Mar-1997,,11,1997,True,True,render_gcs_ingest
930680700044,3,WILL,UNKNOWN,UNKNOWN,CANCELLATION OF OPEN WILL,,,,,2007,True,True,render_gcs_ingest
931709600049,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,1996,True,True,render_gcs_ingest
930640700003,3,WILL,GANJAM,HINJILI,OPEN WILL,08-Jan-2007,08-Jan-2007,,3,2007,True,True,render_gcs_ingest
930559500029,3,WILL,GAJAPATI,UNKNOWN,OPEN WILL,24-Nov-1995,24-Nov-1995,,,1995,True,True,render_gcs_ingest
930390900003,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,12-Jan-2009,,,,2009,True,True,render_gcs_ingest
930619700036,3,WILL,GANJAM,BERHAMPUR-I,OPEN WILL,,,,36,1997,True,True,render_gcs_ingest
930600300104,3,WILL,GANJAM,BERHAMPUR-II,OPEN WILL,,09-Jun-2003,,,2003,True,True,render_gcs_ingest
930390100059,3,WILL,CUTTACK,CUTTACK,OPEN WILL,06-Sep-2001,06-Sep-2001,,59,2001,True,True,render_gcs_ingest
930490200021,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,13-Sep-2002,,,,2002,True,True,render_gcs_ingest
930500300004,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,14-Feb-2003,14-Feb-2003,,,2003,True,True,render_gcs_ingest
931140600003,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2006,True,False,render_gcs_ingest
930399700048,3,WILL,CUTTACK,CUTTACK,OPEN WILL,06-Oct-1997,06-Oct-1997,,48,1997,True,True,render_gcs_ingest
930610700061,3,WILL,GANJAM,BERHAMPUR-I,OPEN WILL,,26-Mar-2007,,61,2007,True,True,render_gcs_ingest
930390200019,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2002,True,True,render_gcs_ingest
930650200015,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2002,True,True,render_gcs_ingest
930699800008,3,WILL,GANJAM,SORADA,OPEN WILL,28-Nov-1998,20-Nov-1998,,8,1998,True,True,render_gcs_ingest
930600700131,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,31-May-2007,,,131,2007,True,True,render_gcs_ingest
940069500201,4,MISC,BALASORE,BALASORE,GENERAL AGREEMENT,27-Dec-1995,22-Dec-1995,,201,1995,True,True,render_gcs_ingest
940479500021,4,MISC,CUTTACK,SALIPUR,OTHER DEED,16-Oct-1995,16-Oct-1995,13000,21,1995,True,False,render_gcs_ingest
940089600012,4,MISC,BALASORE,BASTA,GENERAL POA WITHOUT PROPERTY,10-Oct-1996,10-Oct-1996,,12,1996,True,True,render_gcs_ingest
941080200413,4,MISC,UNKNOWN,KHURDA(BBSR),OTHER DEED,,18-Feb-2002,,,2002,True,True,render_gcs_ingest
